code,city,country,state,county,time_zone,is_primary_location,location_rank,postal_code_rank,source,evidence_count
40225,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,29,postal_boundary,1478
40227,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,15,postal_boundary,2345
40229,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,10,postal_boundary,2897
40231,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,20,postal_boundary,2270
40233,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,26,postal_boundary,1696
40235,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,21,postal_boundary,2258
40237,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,25,postal_boundary,1747
40239,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,35,postal_boundary,1009
40468,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,3,postal_boundary,4814
40470,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,19,postal_boundary,2277
40472,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,6,postal_boundary,3892
40474,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,8,postal_boundary,3311
40476,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,23,postal_boundary,2028
40477,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,27,postal_boundary,1599
40479,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,33,postal_boundary,1025
40489,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,1,postal_boundary,6536
40545,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,24,postal_boundary,1791
40547,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,14,postal_boundary,2466
40549,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,13,postal_boundary,2520
40589,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,9,postal_boundary,3131
40591,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,5,postal_boundary,4218
40593,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,11,postal_boundary,2724
40595,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,7,postal_boundary,3546
40597,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,16,postal_boundary,2336
40599,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,12,postal_boundary,2692
40625,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,2,postal_boundary,4973
40627,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,4,postal_boundary,4783
40629,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,true,1,18,postal_boundary,2280
40667,Meerbusch,DE,Nordrhein-Westfalen,Rhein-Kreis Neuss,W. Europe Standard Time,true,1,2,postal_boundary,4779
40668,Meerbusch,DE,Nordrhein-Westfalen,Rhein-Kreis Neuss,W. Europe Standard Time,true,1,3,postal_boundary,4321
40670,Meerbusch,DE,Nordrhein-Westfalen,Rhein-Kreis Neuss,W. Europe Standard Time,true,1,1,postal_boundary,5962
40699,Erkrath,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,1,postal_boundary,8445
40721,Düsseldorf,DE,Nordrhein-Westfalen,Düsseldorf,W. Europe Standard Time,false,2,38,postal_boundary,9
40721,Hilden,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,3,postal_boundary,3468
40723,Hilden,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,1,postal_boundary,3669
40724,Hilden,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,2,postal_boundary,3554
40764,Langenfeld,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,1,postal_boundary,8787
40789,Monheim am Rhein,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,1,postal_boundary,8855
40822,Mettmann,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,1,postal_boundary,9067
40878,Ratingen,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,2,postal_boundary,4409
40880,Ratingen,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,4,postal_boundary,4039
40882,Ratingen,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,3,postal_boundary,4272
40883,Ratingen,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,5,postal_boundary,2851
40885,Ratingen,DE,Nordrhein-Westfalen,Kreis Mettmann,W. Europe Standard Time,true,1,1,postal_boundary,5409
41061,Mönchengladbach,DE,Nordrhein-Westfalen,Mönchengladbach,W. Europe Standard Time,true,1,12,postal_boundary,3595
